GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",49146,12370
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",55387,8302
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",68836,20692
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",62788,15702
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",48925,13480
1400000US36081012301,36081012301,"Census Tract 123.01, Queens County, New York",65045,11143
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",53083,13340
1400000US36081012500,36081012500,"Census Tract 125, Queens County, New York",56125,8068
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",57744,5896
1400000US36081012602,36081012602,"Census Tract 126.02, Queens County, New York",57083,10457
1400000US36081012800,36081012800,"Census Tract 128, Queens County, New York",59018,11280
1400000US36081013000,36081013000,"Census Tract 130, Queens County, New York",90536,45275
1400000US36081013200,36081013200,"Census Tract 132, Queens County, New York",67283,13919
1400000US36081013400,36081013400,"Census Tract 134, Queens County, New York",59160,8072
1400000US36081013500,36081013500,"Census Tract 135, Queens County, New York",59615,8090
1400000US36081013600,36081013600,"Census Tract 136, Queens County, New York",50625,20003
1400000US36081013700,36081013700,"Census Tract 137, Queens County, New York",50852,4378
1400000US36081013800,36081013800,"Census Tract 138, Queens County, New York",50590,4482
1400000US36081014000,36081014000,"Census Tract 140, Queens County, New York",65481,17684
1400000US36081014100,36081014100,"Census Tract 141, Queens County, New York",58029,15011
1400000US36081014201,36081014201,"Census Tract 142.01, Queens County, New York",56429,9388
1400000US36081014202,36081014202,"Census Tract 142.02, Queens County, New York",50094,15493
1400000US36081014300,36081014300,"Census Tract 143, Queens County, New York",55938,7963
1400000US36081014400,36081014400,"Census Tract 144, Queens County, New York",57139,3423
1400000US36081014500,36081014500,"Census Tract 145, Queens County, New York",59205,18872
1400000US36081014700,36081014700,"Census Tract 147, Queens County, New York",51131,10240
1400000US36081014800,36081014800,"Census Tract 148, Queens County, New York",57982,11301
1400000US36081014900,36081014900,"Census Tract 149, Queens County, New York",61719,25183
1400000US36081015000,36081015000,"Census Tract 150, Queens County, New York",71917,20604
1400000US36081015100,36081015100,"Census Tract 151, Queens County, New York",58021,7158
1400000US36081015200,36081015200,"Census Tract 152, Queens County, New York",57065,27281
1400000US36081015300,36081015300,"Census Tract 153, Queens County, New York",58462,6869
1400000US36081015400,36081015400,"Census Tract 154, Queens County, New York",43500,23248
1400000US36081015500,36081015500,"Census Tract 155, Queens County, New York",65625,17866
1400000US36081015600,36081015600,"Census Tract 156, Queens County, New York",63355,25547
1400000US36081015700,36081015700,"Census Tract 157, Queens County, New York",43964,5536
1400000US36081015801,36081015801,"Census Tract 158.01, Queens County, New York",48767,11674
1400000US36081015802,36081015802,"Census Tract 158.02, Queens County, New York",60436,21961
1400000US36081015900,36081015900,"Census Tract 159, Queens County, New York",43583,6979
1400000US36081016100,36081016100,"Census Tract 161, Queens County, New York",54071,12082
1400000US36081016300,36081016300,"Census Tract 163, Queens County, New York",28581,4195
1400000US36081016400,36081016400,"Census Tract 164, Queens County, New York",58187,8543
1400000US36081016600,36081016600,"Census Tract 166, Queens County, New York",52031,13309
1400000US36081016800,36081016800,"Census Tract 168, Queens County, New York",63234,8037
1400000US36081016900,36081016900,"Census Tract 169, Queens County, New York",62300,10190
1400000US36081017000,36081017000,"Census Tract 170, Queens County, New York",44038,8457
1400000US36081017100,36081017100,"Census Tract 171, Queens County, New York",-,**
1400000US36081017200,36081017200,"Census Tract 172, Queens County, New York",59094,20173
1400000US36081017400,36081017400,"Census Tract 174, Queens County, New York",65905,23876
1400000US36081017600,36081017600,"Census Tract 176, Queens County, New York",59803,17195
1400000US36081017800,36081017800,"Census Tract 178, Queens County, New York",43667,12335
1400000US36081017900,36081017900,"Census Tract 179, Queens County, New York",40625,10993
1400000US36081018000,36081018000,"Census Tract 180, Queens County, New York",58355,14952
1400000US36081018101,36081018101,"Census Tract 181.01, Queens County, New York",36458,7395
1400000US36081018102,36081018102,"Census Tract 181.02, Queens County, New York",54577,8645
1400000US36081018200,36081018200,"Census Tract 182, Queens County, New York",53561,6090
1400000US36081018300,36081018300,"Census Tract 183, Queens County, New York",55648,9429
1400000US36081018401,36081018401,"Census Tract 184.01, Queens County, New York",51811,15632
1400000US36081018402,36081018402,"Census Tract 184.02, Queens County, New York",63500,13303
1400000US36081018501,36081018501,"Census Tract 185.01, Queens County, New York",51053,8230
1400000US36081018502,36081018502,"Census Tract 185.02, Queens County, New York",63824,8003
1400000US36081018600,36081018600,"Census Tract 186, Queens County, New York",58188,7941
1400000US36081018700,36081018700,"Census Tract 187, Queens County, New York",64375,15893
1400000US36081018800,36081018800,"Census Tract 188, Queens County, New York",87143,11143
1400000US36081018900,36081018900,"Census Tract 189, Queens County, New York",49965,14043
1400000US36081019000,36081019000,"Census Tract 190, Queens County, New York",62955,10494
1400000US36081019200,36081019200,"Census Tract 192, Queens County, New York",48906,16696
1400000US36081019400,36081019400,"Census Tract 194, Queens County, New York",64961,9811
1400000US36081019600,36081019600,"Census Tract 196, Queens County, New York",55417,13458
1400000US36081019800,36081019800,"Census Tract 198, Queens County, New York",37750,8263
1400000US36081019900,36081019900,"Census Tract 199, Queens County, New York",55568,10903
1400000US36081020200,36081020200,"Census Tract 202, Queens County, New York",55941,10877
1400000US36081020400,36081020400,"Census Tract 204, Queens County, New York",49046,16003
1400000US36081020500,36081020500,"Census Tract 205, Queens County, New York",50238,10183
1400000US36081020600,36081020600,"Census Tract 206, Queens County, New York",53400,8040
1400000US36081020800,36081020800,"Census Tract 208, Queens County, New York",51222,9296
1400000US36081021200,36081021200,"Census Tract 212, Queens County, New York",33578,14928
1400000US36081021400,36081021400,"Census Tract 214, Queens County, New York",56295,12838
1400000US36081021600,36081021600,"Census Tract 216, Queens County, New York",65461,26559
1400000US36081021900,36081021900,"Census Tract 219, Queens County, New York",-,**
1400000US36081022001,36081022001,"Census Tract 220.01, Queens County, New York",60167,11962
1400000US36081022002,36081022002,"Census Tract 220.02, Queens County, New York",64714,10027
1400000US36081022900,36081022900,"Census Tract 229, Queens County, New York",-,**
1400000US36081023000,36081023000,"Census Tract 230, Queens County, New York",58656,10663
1400000US36081023200,36081023200,"Census Tract 232, Queens County, New York",70324,20072
1400000US36081023500,36081023500,"Census Tract 235, Queens County, New York",47270,8431
1400000US36081023600,36081023600,"Census Tract 236, Queens County, New York",45329,12744
1400000US36081023800,36081023800,"Census Tract 238, Queens County, New York",39426,5214
1400000US36081024000,36081024000,"Census Tract 240, Queens County, New York",34965,4364
1400000US36081024300,36081024300,"Census Tract 243, Queens County, New York",57961,17663
1400000US36081024500,36081024500,"Census Tract 245, Queens County, New York",47527,13833
1400000US36081024600,36081024600,"Census Tract 246, Queens County, New York",-,**
1400000US36081024700,36081024700,"Census Tract 247, Queens County, New York",51875,9629
1400000US36081024900,36081024900,"Census Tract 249, Queens County, New York",62568,10279
1400000US36081025100,36081025100,"Census Tract 251, Queens County, New York",49722,9038
1400000US36081025301,36081025301,"Census Tract 253.01, Queens County, New York",52816,9390
1400000US36081025302,36081025302,"Census Tract 253.02, Queens County, New York",49914,9118
1400000US36081025400,36081025400,"Census Tract 254, Queens County, New York",29973,7449
1400000US36081025500,36081025500,"Census Tract 255, Queens County, New York",74632,14868
1400000US36081025700,36081025700,"Census Tract 257, Queens County, New York",61250,17945
1400000US36081025800,36081025800,"Census Tract 258, Queens County, New York",67337,18915
1400000US36081025900,36081025900,"Census Tract 259, Queens County, New York",49628,10009
1400000US36081026000,36081026000,"Census Tract 260, Queens County, New York",44659,7914
1400000US36081026100,36081026100,"Census Tract 261, Queens County, New York",47821,5975
1400000US36081026200,36081026200,"Census Tract 262, Queens County, New York",55132,23913
1400000US36081026300,36081026300,"Census Tract 263, Queens County, New York",51786,12639
1400000US36081026400,36081026400,"Census Tract 264, Queens County, New York",47500,9198
1400000US36081026500,36081026500,"Census Tract 265, Queens County, New York",41010,5394
1400000US36081026600,36081026600,"Census Tract 266, Queens County, New York",27563,9355
1400000US36081026700,36081026700,"Census Tract 267, Queens County, New York",48091,9729
1400000US36081026901,36081026901,"Census Tract 269.01, Queens County, New York",46191,8849
1400000US36081026902,36081026902,"Census Tract 269.02, Queens County, New York",45000,14724
1400000US36081027000,36081027000,"Census Tract 270, Queens County, New York",56600,27723
1400000US36081027100,36081027100,"Census Tract 271, Queens County, New York",35896,9878
1400000US36081027200,36081027200,"Census Tract 272, Queens County, New York",67120,39104
1400000US36081027300,36081027300,"Census Tract 273, Queens County, New York",37713,9807
1400000US36081027400,36081027400,"Census Tract 274, Queens County, New York",59545,16450
1400000US36081027500,36081027500,"Census Tract 275, Queens County, New York",54972,8537
1400000US36081027600,36081027600,"Census Tract 276, Queens County, New York",45313,29560
1400000US36081027700,36081027700,"Census Tract 277, Queens County, New York",39111,5410
1400000US36081027800,36081027800,"Census Tract 278, Queens County, New York",35380,12360
1400000US36081027900,36081027900,"Census Tract 279, Queens County, New York",43405,11171
1400000US36081028000,36081028000,"Census Tract 280, Queens County, New York",79107,52927
1400000US36081028100,36081028100,"Census Tract 281, Queens County, New York",49809,14784
1400000US36081028200,36081028200,"Census Tract 282, Queens County, New York",63977,23547
1400000US36081028300,36081028300,"Census Tract 283, Queens County, New York",51500,5670
1400000US36081028400,36081028400,"Census Tract 284, Queens County, New York",71500,19124
1400000US36081028500,36081028500,"Census Tract 285, Queens County, New York",66960,8065
1400000US36081028700,36081028700,"Census Tract 287, Queens County, New York",42786,3054
1400000US36081028800,36081028800,"Census Tract 288, Queens County, New York",70399,10472
1400000US36081028900,36081028900,"Census Tract 289, Queens County, New York",47298,17842
1400000US36081029100,36081029100,"Census Tract 291, Queens County, New York",45962,9224
1400000US36081029300,36081029300,"Census Tract 293, Queens County, New York",60907,11493
1400000US36081029400,36081029400,"Census Tract 294, Queens County, New York",61518,11967
1400000US36081029500,36081029500,"Census Tract 295, Queens County, New York",68639,10044
1400000US36081029700,36081029700,"Census Tract 297, Queens County, New York",63929,14878
1400000US36081029900,36081029900,"Census Tract 299, Queens County, New York",-,**
1400000US36081030600,36081030600,"Census Tract 306, Queens County, New York",74865,12129
1400000US36081030902,36081030902,"Census Tract 309.02, Queens County, New York",43634,3303
1400000US36081030903,36081030903,"Census Tract 309.03, Queens County, New York",51329,7280
1400000US36081030904,36081030904,"Census Tract 309.04, Queens County, New York",54545,10413
1400000US36081031700,36081031700,"Census Tract 317, Queens County, New York",67833,12351
1400000US36081032000,36081032000,"Census Tract 320, Queens County, New York",80906,16471
1400000US36081032700,36081032700,"Census Tract 327, Queens County, New York",58333,10142
1400000US36081032800,36081032800,"Census Tract 328, Queens County, New York",64907,14604
1400000US36081032900,36081032900,"Census Tract 329, Queens County, New York",64663,13628
1400000US36081033000,36081033000,"Census Tract 330, Queens County, New York",63841,18536
1400000US36081033100,36081033100,"Census Tract 331, Queens County, New York",-,**
1400000US36081033401,36081033401,"Census Tract 334.01, Queens County, New York",66406,8800
1400000US36081033402,36081033402,"Census Tract 334.02, Queens County, New York",43647,4967
1400000US36081033700,36081033700,"Census Tract 337, Queens County, New York",41198,9704
1400000US36081033900,36081033900,"Census Tract 339, Queens County, New York",57159,12579
1400000US36081034700,36081034700,"Census Tract 347, Queens County, New York",47365,11182
1400000US36081035100,36081035100,"Census Tract 351, Queens County, New York",58642,7187
1400000US36081035200,36081035200,"Census Tract 352, Queens County, New York",67939,17345
1400000US36081035300,36081035300,"Census Tract 353, Queens County, New York",50561,11903
1400000US36081035700,36081035700,"Census Tract 357, Queens County, New York",46235,6528
1400000US36081035800,36081035800,"Census Tract 358, Queens County, New York",67045,9339
1400000US36081036100,36081036100,"Census Tract 361, Queens County, New York",41012,13232
1400000US36081036300,36081036300,"Census Tract 363, Queens County, New York",60350,15545
1400000US36081036500,36081036500,"Census Tract 365, Queens County, New York",62554,13520
1400000US36081036600,36081036600,"Census Tract 366, Queens County, New York",56736,27769
1400000US36081036700,36081036700,"Census Tract 367, Queens County, New York",65388,8721
1400000US36081036800,36081036800,"Census Tract 368, Queens County, New York",72745,8986
1400000US36081037100,36081037100,"Census Tract 371, Queens County, New York",62188,24466
1400000US36081037300,36081037300,"Census Tract 373, Queens County, New York",58276,19889
1400000US36081037500,36081037500,"Census Tract 375, Queens County, New York",42371,19055
1400000US36081037600,36081037600,"Census Tract 376, Queens County, New York",91069,17941
1400000US36081037700,36081037700,"Census Tract 377, Queens County, New York",41862,8681
1400000US36081037900,36081037900,"Census Tract 379, Queens County, New York",52633,6054
1400000US36081038100,36081038100,"Census Tract 381, Queens County, New York",44261,6337
1400000US36081038301,36081038301,"Census Tract 383.01, Queens County, New York",-,**
1400000US36081038302,36081038302,"Census Tract 383.02, Queens County, New York",102500,9723
1400000US36081038400,36081038400,"Census Tract 384, Queens County, New York",71932,19037
1400000US36081039400,36081039400,"Census Tract 394, Queens County, New York",54902,13696
1400000US36081039800,36081039800,"Census Tract 398, Queens County, New York",56696,16823
1400000US36081039900,36081039900,"Census Tract 399, Queens County, New York",46402,11945
1400000US36081040000,36081040000,"Census Tract 400, Queens County, New York",60455,22333
1400000US36081040100,36081040100,"Census Tract 401, Queens County, New York",45516,5328
1400000US36081040200,36081040200,"Census Tract 402, Queens County, New York",91071,20416
1400000US36081040300,36081040300,"Census Tract 403, Queens County, New York",51096,4468
1400000US36081040400,36081040400,"Census Tract 404, Queens County, New York",59250,15919
1400000US36081040500,36081040500,"Census Tract 405, Queens County, New York",50109,4756
1400000US36081040700,36081040700,"Census Tract 407, Queens County, New York",49412,7246
1400000US36081040900,36081040900,"Census Tract 409, Queens County, New York",47792,12503
1400000US36081041100,36081041100,"Census Tract 411, Queens County, New York",42653,12457
1400000US36081041300,36081041300,"Census Tract 413, Queens County, New York",63053,23085
1400000US36081041400,36081041400,"Census Tract 414, Queens County, New York",44815,7506
1400000US36081041500,36081041500,"Census Tract 415, Queens County, New York",45383,17965
1400000US36081042400,36081042400,"Census Tract 424, Queens County, New York",100536,43959
1400000US36081042600,36081042600,"Census Tract 426, Queens County, New York",-,**
1400000US36081042700,36081042700,"Census Tract 427, Queens County, New York",46831,8741
1400000US36081043200,36081043200,"Census Tract 432, Queens County, New York",82438,10975
1400000US36081043400,36081043400,"Census Tract 434, Queens County, New York",80750,39338
1400000US36081043701,36081043701,"Census Tract 437.01, Queens County, New York",47813,20328
1400000US36081043702,36081043702,"Census Tract 437.02, Queens County, New York",39663,10730
1400000US36081043900,36081043900,"Census Tract 439, Queens County, New York",39662,22072
1400000US36081044000,36081044000,"Census Tract 440, Queens County, New York",54840,8099
1400000US36081044301,36081044301,"Census Tract 443.01, Queens County, New York",23750,6498
1400000US36081044302,36081044302,"Census Tract 443.02, Queens County, New York",55399,25814
1400000US36081044400,36081044400,"Census Tract 444, Queens County, New York",22407,5076
1400000US36081044601,36081044601,"Census Tract 446.01, Queens County, New York",37527,8489
1400000US36081044602,36081044602,"Census Tract 446.02, Queens County, New York",38545,7270
1400000US36081044800,36081044800,"Census Tract 448, Queens County, New York",43474,7054
1400000US36081045000,36081045000,"Census Tract 450, Queens County, New York",42143,8977
1400000US36081045200,36081045200,"Census Tract 452, Queens County, New York",77222,44665
1400000US36081045400,36081045400,"Census Tract 454, Queens County, New York",49570,12461
1400000US36081045500,36081045500,"Census Tract 455, Queens County, New York",49550,4600
1400000US36081045600,36081045600,"Census Tract 456, Queens County, New York",55962,11735
1400000US36081045700,36081045700,"Census Tract 457, Queens County, New York",54348,17098
1400000US36081045800,36081045800,"Census Tract 458, Queens County, New York",83185,49959
1400000US36081045900,36081045900,"Census Tract 459, Queens County, New York",59313,23217
1400000US36081046000,36081046000,"Census Tract 460, Queens County, New York",27343,2967
1400000US36081046100,36081046100,"Census Tract 461, Queens County, New York",48274,10097
1400000US36081046200,36081046200,"Census Tract 462, Queens County, New York",36964,8218
1400000US36081046300,36081046300,"Census Tract 463, Queens County, New York",43897,14382
1400000US36081046400,36081046400,"Census Tract 464, Queens County, New York",79018,55202
1400000US36081046500,36081046500,"Census Tract 465, Queens County, New York",46806,19513
